"id" "income" "expenditure" "house.ten" "sex.hh" "lab.force" "hh.size" "hh.adults"
"905" 13006 433.404998779297 666.301635742188 3 1 4 2 2
"906" 5075 185.029998779297 256.180694580078 3 2 4 2 1
"907" 11057 429.089996337891 311.984985351563 1 1 1 5 2
"908" 1242 433 240.649230957031 3 2 4 2 2
"909" 4811 199 120.159233093262 1 2 2 1 1
"910" 3591 681.143981933594 427.017303466797 3 1 4 2 2
"911" 6211 603.239990234375 1036.72387695313 3 2 1 2 2
"912" 10367 227.949996948242 234.070663452148 2 2 4 2 1
"913" 10807 511.420013427734 358.037902832031 2 1 1 2 2
"914" 7632 463.570007324219 529.162353515625 1 1 2 5 2
"915" 54 181.029998779297 120.660003662109 1 2 4 2 1
"916" 897 367.162506103516 302.216369628906 3 2 3 1 1
"917" 14093 318.861999511719 182.107482910156 3 1 4 1 1
"918" 2395 782.059997558594 504.46337890625 3 1 1 3 2
"919" 5799 782.505004882813 496.565856933594 3 1 1 2 2
"920" 8658 523.090026855469 425.240051269531 3 1 1 4 2
"921" 345 135.899993896484 237.324996948242 3 2 4 1 1
"922" 1543 241.511993408203 191.6806640625 3 2 4 1 1
"923" 4812 224.042007446289 438.358489990234 1 2 4 1 1
"924" 1087 720.960021972656 672.315551757813 3 1 4 2 2
"925" 9580 824.780029296875 521.4609375 3 1 1 4 4
"926" 7974 294.963989257813 344.741760253906 1 1 4 2 2
"927" 14808 684.409973144531 254.824417114258 3 1 2 5 4
"928" 6702 193.699996948242 142.006927490234 1 2 3 3 1
"929" 5512 348.25 280.692779541016 1 1 4 1 1
"930" 7459 497.269989013672 286.51171875 1 2 1 1 1
"931" 5184 305.445007324219 541.494689941406 3 2 4 1 1
"932" 1617 347.971984863281 113.079544067383 3 2 4 1 1
"933" 13904 633.619995117188 429.213958740234 1 1 1 3 3
"934" 4146 71 59.7285804748535 2 1 3 1 1
"935" 9720 296.380004882813 339.954986572266 2 1 2 5 2
"936" 10097 909.330017089844 548.024963378906 3 1 1 2 2
"937" 1805 501 268.570373535156 3 1 1 1 1
"938" 2891 926.919982910156 408.962066650391 3 1 1 3 2
"939" 900 542.650024414063 190.394287109375 3 1 1 2 2
"940" 994 508.873992919922 577.066833496094 3 1 4 2 2
"941" 3357 1161.90002441406 746.041625976563 3 1 4 2 2
"942" 10238 452.843994140625 316.493072509766 3 1 4 2 2
"943" 13666 300.954986572266 299.437408447266 3 2 2 2 1
"944" 8371 592.039978027344 541.862487792969 3 1 1 4 2
"945" 3877 177.481994628906 109.389999389648 1 2 4 1 1
"946" 8509 456.109985351563 566.197509765625 3 1 1 1 1
"947" 6999 219.889999389648 295.494720458984 3 2 2 1 1
"948" 486 243.651992797852 245.049011230469 3 1 4 1 1
"949" 469 103.595001220703 299.316833496094 3 1 3 2 2
"950" 5764 464.799987792969 580.876708984375 3 1 1 3 3
"951" 6362 184.759994506836 155.300445556641 2 1 1 1 1
"952" 2314 571.864990234375 383.156127929688 1 2 2 3 3
"953" 8491 341.049987792969 222.613922119141 3 1 4 2 2
"954" 10839 779.661987304688 483.689910888672 3 1 4 2 2
"955" 14724 890.760009765625 522.493591308594 3 1 1 3 3
"956" 7453 522.6240234375 632.883850097656 3 1 4 2 2
"957" 10726 200.300003051758 320.899841308594 1 1 2 3 2
"958" 14109 395.454010009766 800.430297851563 3 1 4 2 2
"959" 8235 242.809997558594 493.605102539063 2 1 2 2 1
"960" 3613 317.380004882813 467.329376220703 2 2 4 5 3
"961" 9090 536.539978027344 415.916717529297 1 1 4 2 2
"962" 2617 340.100006103516 284.999267578125 1 2 1 3 2
"963" 5267 747.414978027344 462.055725097656 3 1 4 2 2
"964" 3273 321.164001464844 298.260009765625 3 1 4 2 2
"965" 3674 385.773986816406 246.562347412109 1 2 4 2 2
"966" 9918 418.592010498047 323.679809570313 3 2 4 1 1
"967" 2248 489.267486572266 427.690185546875 3 1 4 2 2
"968" 14604 150.042007446289 157.631057739258 1 2 4 1 1
"969" 2352 837.450012207031 531.33935546875 3 2 2 2 2
"970" 2152 316.532012939453 153.512512207031 3 2 4 1 1
"971" 10978 101 172.464645385742 1 1 4 1 1
"972" 6102 272.243988037109 331.301300048828 3 1 4 2 2
"973" 6375 927.984008789063 519.246337890625 3 2 4 2 2
"974" 13038 529.609985351563 625.881286621094 2 2 1 2 2
"975" 4945 110.671997070313 180.441543579102 1 1 4 1 1
"976" 6944 190.242004394531 149.152572631836 1 1 4 1 1
"977" 4262 362.824005126953 490.682189941406 3 2 4 2 2
"978" 2863 251.580001831055 538.957153320313 3 1 1 4 2
"979" 7846 373.433990478516 297.553833007813 3 2 4 3 3
"980" 4041 280.153991699219 337.277374267578 3 1 4 2 2
"981" 1223 235.300003051758 593.505004882813 2 2 2 2 2
"982" 2198 165.677001953125 93.6170349121094 3 1 4 1 1
"983" 14418 470.204986572266 198.234344482422 3 1 4 1 1
"984" 11815 310.850006103516 931.146850585938 3 1 4 2 2
"985" 12885 290.617004394531 222.503143310547 3 2 4 1 1
"986" 4602 681.966979980469 183.445571899414 3 1 1 2 2
"987" 9933 599.447509765625 301.372680664063 3 2 4 1 1
"988" 11221 498.272003173828 270.342681884766 3 1 4 2 2
"989" 3416 271.75 293.041595458984 2 2 2 2 1
"990" 3335 487.929992675781 313.379913330078 3 1 1 5 2
"991" 2474 793.515014648438 630.545776367188 3 1 1 3 3
"992" 12863 704.693969726563 306.148254394531 3 1 4 2 2
"993" 4796 202.47200012207 124.07447052002 2 1 3 1 1
"994" 2415 481.660003662109 304.197265625 2 1 1 1 1
"995" 13555 1074.33996582031 500.263153076172 3 2 1 1 1
"996" 11622 772.190002441406 510.476379394531 3 2 2 3 2
"997" 9898 1051.70495605469 439.898803710938 3 2 1 2 2
"998" 3667 293.010009765625 320.160095214844 3 1 4 3 1
"999" 7463 71.620002746582 69.3785705566406 1 1 3 1 1
"1000" 8583 1143.41003417969 516.743591308594 3 1 1 4 2
"1001" 9241 430.592010498047 276.611633300781 3 1 4 1 1
"1002" 207 343.279998779297 514.127990722656 3 2 2 2 1
"1003" 3560 925.400024414063 1019.46240234375 3 2 4 3 2
"1004" 7544 245.391998291016 230.747253417969 1 1 4 1 1
"1005" 14885 189.492004394531 299.184143066406 1 2 4 2 1
"1006" 12159 386.731994628906 286.092224121094 3 1 1 2 2
"1007" 13869 354.022003173828 169.218963623047 3 2 4 3 3
"1008" 7111 840.341979980469 333.105194091797 3 2 4 1 1
"1009" 4752 229.264495849609 284.114990234375 1 2 3 3 2
"1010" 13170 806.450012207031 631.771118164063 3 2 1 4 2
"1011" 12095 121 359.515014648438 1 1 4 2 1
"1012" 5417 669.140014648438 274.195617675781 3 1 1 2 2
"1013" 3545 509.279998779297 98.9295120239258 3 1 1 1 1
"1014" 11671 306.059997558594 164.783950805664 3 1 1 1 1
"1015" 1519 361.366485595703 321.348937988281 3 1 4 2 2
"1016" 13732 599.619995117188 424.511566162109 3 1 1 3 2
"1017" 6183 778.159973144531 347.813720703125 3 2 1 2 2
"1018" 13607 1015.86499023438 360.589019775391 3 2 4 4 4
"1019" 3187 172.962005615234 32.1359825134277 1 2 4 1 1
"1020" 6737 237.156997680664 909.083251953125 2 2 4 1 1
"1021" 4469 179.042007446289 403.264434814453 1 2 4 1 1
"1022" 14371 197.089996337891 201.416213989258 1 2 2 1 1
"1023" 12668 204.240005493164 136.725006103516 1 1 4 1 1
"1024" 91 430.899993896484 157.570022583008 3 2 4 1 1
"1025" 5213 302.079986572266 308.756072998047 2 1 1 1 1
"1026" 1224 735.469970703125 466.668914794922 3 1 1 4 2
"1027" 5464 260.450012207031 254.255004882813 2 2 4 4 2
"1028" 10844 1119.14001464844 804.064270019531 3 2 1 3 3
"1029" 11950 310.959991455078 408.182495117188 3 2 1 1 1
"1030" 1070 164.349502563477 104.855926513672 3 2 4 1 1
"1031" 13189 621.257507324219 1072.15124511719 3 1 1 3 3
"1032" 6743 329.881988525391 443.493194580078 3 2 4 1 1
"1033" 4374 847.369995117188 911.593078613281 3 1 1 5 2
"1034" 3629 396.0419921875 357.856353759766 1 2 4 4 1
"1035" 14542 460.040008544922 415.746063232422 1 2 2 3 1
"1036" 10578 346.420013427734 213.2509765625 3 1 1 1 1
"1037" 2095 490.234008789063 130.942764282227 3 1 4 2 2
"1038" 4328 469.059997558594 390.714996337891 2 2 1 3 2
"1039" 7239 604.419982910156 566.06494140625 3 2 1 3 2
"1040" 5708 116.625 735.211730957031 3 2 1 2 2
"1041" 9772 743.736999511719 543.904235839844 3 2 4 2 2
"1042" 6379 492.320007324219 279.703887939453 3 2 1 1 1
"1043" 7563 464.649993896484 457.599090576172 3 2 2 2 2
"1044" 14803 473.813995361328 433.620147705078 3 2 4 2 2
"1045" 13530 691.056945800781 315.596740722656 3 2 1 3 3
"1046" 1551 886.909973144531 489.518951416016 3 2 1 2 2
"1047" 3696 152.020004272461 95.2649993896484 1 1 4 1 1
"1048" 6025 643.840026855469 465.238098144531 2 2 1 3 2
"1049" 9121 336.630004882813 441.940673828125 2 2 2 2 1
"1050" 14078 824.349975585938 418.034912109375 2 1 1 2 2
"1051" 8656 530.02001953125 482.720977783203 2 2 1 2 2
"1052" 5042 586.380004882813 153.883941650391 3 1 1 2 2
"1053" 8037 495.890014648438 285.953399658203 3 1 1 2 2
"1054" 7280 532.267517089844 299.196105957031 3 1 4 1 1
"1055" 6097 271.890014648438 485.225006103516 1 2 2 5 2
"1056" 9610 628.859985351563 844.109985351563 2 1 1 4 2
"1057" 9805 633.030029296875 528.311828613281 3 1 1 3 2
"1058" 8585 543.273986816406 934.486572265625 3 2 4 2 2
"1059" 2688 773.630004882813 337.793640136719 3 2 2 2 2
"1060" 777 96 75.2384872436523 2 1 2 1 1
"1061" 14458 978.780029296875 803.403686523438 2 1 1 3 1
"1062" 7687 244.813995361328 111.33683013916 3 1 4 2 2
"1063" 7808 409.350006103516 385.293762207031 3 1 4 1 1
"1064" 10648 464.911987304688 223.090469360352 3 1 2 2 2
"1065" 6024 416.700012207031 328.752288818359 3 1 4 1 1
"1066" 12120 525.094482421875 237.920883178711 3 1 2 2 2
"1067" 10067 384.662506103516 238.421905517578 3 1 4 1 1
"1068" 8037 473.619995117188 230.332489013672 3 2 1 2 2
"1069" 6790 156.779998779297 92.504997253418 2 2 2 1 1
"1070" 3322 563.723999023438 284.896789550781 3 1 4 2 2
"1071" 6456 220.442001342773 92.1050033569336 1 1 4 1 1
"1072" 10412 733.700012207031 438.408355712891 2 1 1 4 2
"1073" 682 980.75 815.683288574219 3 1 1 4 2
"1074" 12197 242.330001831055 192.828979492188 1 1 1 1 1
"1075" 722 865.909973144531 489.900482177734 1 1 1 2 2
"1076" 11024 906.75 616.902648925781 3 1 1 1 1
"1077" 11076 150.339996337891 155.059204101563 2 2 2 3 1
"1078" 8938 569.414978027344 1002.29284667969 3 1 4 2 2
"1079" 1635 620.014526367188 464.653747558594 3 2 4 1 1
"1080" 2260 717.869995117188 391.858062744141 3 2 1 3 1
"1081" 11372 679.361999511719 455.529998779297 2 1 2 2 2
"1082" 3028 403.760009765625 426.952209472656 3 2 4 2 2
"1083" 6682 374.820007324219 397.900756835938 3 1 1 3 1
"1084" 13605 1036.86999511719 954.034973144531 2 1 4 5 3
"1085" 15 782.039978027344 482.470825195313 2 2 1 2 2
"1086" 13136 726.169982910156 1036.87243652344 3 1 1 3 2
"1087" 6089 223.449996948242 89.5550003051758 1 2 4 3 1
"1088" 9908 774.77001953125 580.682861328125 3 2 2 4 3
"1089" 7612 489.829986572266 312.887359619141 3 2 4 2 2
"1090" 302 635.039978027344 492.679290771484 3 1 1 4 2
"1091" 4896 440.171997070313 259.583984375 3 1 4 2 2
"1092" 3220 465.149993896484 549.784973144531 2 2 2 3 3
"1093" 11496 453.519989013672 267.575744628906 3 1 4 1 1
"1094" 13009 859.547485351563 218.677963256836 3 1 2 1 1
"1095" 10241 374.549499511719 269.078125 1 2 4 1 1
"1096" 2698 844.890014648438 551.986511230469 1 2 1 4 4
"1097" 6360 541.830017089844 980.679748535156 3 1 1 4 2
"1098" 10274 196.522003173828 390.807556152344 2 2 4 1 1
"1099" 11931 1169.67004394531 687.532653808594 2 1 1 2 2
"1100" 2676 597.29248046875 150.57389831543 3 1 4 1 1
"1101" 12141 627.267517089844 478.960021972656 3 2 4 1 1
"1102" 12729 701.679992675781 365.460754394531 3 2 1 3 1
"1103" 2264 858.830017089844 421.895660400391 3 1 1 4 2
"1104" 14975 350.834014892578 202.425003051758 3 1 4 2 2
"1105" 1185 466.319488525391 221.756469726563 3 2 4 1 1
"1106" 11886 684.669982910156 434.755950927734 2 1 1 3 3
"1107" 14971 619.570007324219 361.930969238281 3 1 1 2 2
"1108" 9837 249.022506713867 283.244079589844 3 2 2 1 1
"1109" 12369 601.711975097656 492.46533203125 3 1 4 1 1
"1110" 3090 397.279998779297 307.149230957031 2 1 4 1 1
"1111" 12352 351.519500732422 700.469970703125 3 1 4 2 2
"1112" 6327 246.160003662109 124.660346984863 3 2 4 1 1
"1113" 3997 486.144989013672 433.912780761719 3 2 1 1 1
"1114" 3205 1171.19995117188 999.257080078125 3 1 4 2 2
"1115" 14385 118.041999816895 268.399993896484 1 2 4 1 1
"1116" 4287 461.890014648438 496.21142578125 2 1 1 3 2
"1117" 13158 514.169982910156 324.8076171875 2 1 1 1 1
"1118" 11676 342.223999023438 204.720184326172 3 1 4 2 2
"1119" 5299 0 311.945159912109 3 2 1 2 2
"1120" 4230 171.042007446289 112.410003662109 1 1 4 1 1
"1121" 3701 205.259994506836 220.371643066406 1 2 2 2 1
"1122" 4362 326.630004882813 453.353820800781 2 1 1 1 1
"1123" 7794 1032.24755859375 592.662780761719 3 2 1 3 3
"1124" 901 165.447006225586 135.802154541016 3 2 4 1 1
"1125" 12235 1037.501953125 995.2802734375 3 1 2 2 2
"1126" 9701 558.140014648438 403.887634277344 3 2 2 2 2
"1127" 8378 264.084014892578 267.563415527344 1 1 3 2 2
"1128" 2696 258.122009277344 79.0093307495117 3 2 4 1 1
"1129" 7697 149.389999389648 124.03596496582 2 2 4 1 1
"1130" 6615 3.84999990463257 244.203231811523 3 2 4 1 1
"1131" 9670 481.60400390625 885.549987792969 3 1 4 3 3
"1132" 259 144.229995727539 115.770210266113 3 1 1 1 1
"1133" 141 435 230.510665893555 1 2 1 1 1
"1134" 10051 557.119995117188 445.768981933594 3 2 1 2 2
"1135" 6807 293.984985351563 360.579162597656 2 2 2 2 2
"1136" 2520 481.619995117188 302.108428955078 3 2 1 1 1
"1137" 879 377.794494628906 221.417221069336 3 1 4 2 2
"1138" 3669 794.200012207031 249.958694458008 3 1 1 2 2
"1139" 8111 364.880004882813 448.469757080078 1 1 4 2 2
"1140" 11703 445.350006103516 359.884094238281 2 1 1 1 1
"1141" 7249 178 92.7900009155273 1 2 4 3 1
"1142" 1882 406.201995849609 367.634368896484 3 2 4 1 1
"1143" 13051 291.153991699219 289.977203369141 1 1 4 2 2
"1144" 12119 1166.64001464844 530.343688964844 3 1 1 5 2
"1145" 8021 880.510009765625 566.331970214844 3 2 1 2 2
"1146" 12108 1154.31005859375 588.746276855469 3 1 1 4 2
"1147" 2613 205.97200012207 206.514999389648 3 1 4 2 2
"1148" 13755 661.200012207031 463.054656982422 3 1 1 1 1
"1149" 10044 507.359985351563 370.040130615234 3 2 2 4 2
"1150" 3536 149 132.231018066406 2 2 3 2 1
"1151" 2357 544.552001953125 336.661834716797 3 1 4 2 2
"1152" 8073 218.264495849609 130.511779785156 3 2 4 1 1
"1153" 3451 171.932006835938 68.004997253418 3 2 4 1 1
"1154" 7374 638.5 500.057708740234 1 2 2 4 3
"1155" 5500 756.190002441406 647.478271484375 1 2 4 2 2
"1156" 9814 942.861267089844 911.665954589844 3 2 1 4 4
"1157" 1084 235.440002441406 99.0081329345703 3 1 1 1 1
"1158" 13521 1012.23248291016 336.433563232422 2 1 1 1 1
"1159" 5870 810.219970703125 696.891296386719 2 2 2 4 2
"1160" 12144 373.220001220703 269.468780517578 3 2 1 2 2
"1161" 8672 409.179992675781 373.947692871094 3 2 1 2 1
"1162" 8672 343.210754394531 705.169799804688 3 1 1 3 2
"1163" 6079 916.469970703125 255.532913208008 3 2 1 3 2
"1164" 13353 381.989990234375 293.545928955078 1 2 2 3 2
"1165" 1581 225.149993896484 110.190002441406 2 2 4 3 1
"1166" 12335 355.589996337891 340.233337402344 1 2 4 1 1
"1167" 13279 974.469970703125 586.399169921875 3 1 1 4 2
"1168" 8071 578.909973144531 488.677337646484 3 1 1 2 2
"1169" 917 405.679992675781 830.880004882813 3 1 4 2 2
"1170" 6930 985.359985351563 528.108154296875 3 2 1 2 2
"1171" 13087 145.845001220703 52.4550018310547 3 2 4 1 1
"1172" 10035 486.328979492188 475.133514404297 2 2 1 2 2
"1173" 2850 388.776000976563 252.345001220703 2 1 3 5 3
"1174" 14484 290.552001953125 249.894714355469 3 2 2 1 1
"1175" 5629 648.359985351563 617.376159667969 2 1 1 3 2
"1176" 10760 1039.00244140625 420.838592529297 3 1 1 2 2
"1177" 12821 1049.68994140625 770.276611328125 3 1 1 3 3
"1178" 8241 742.169982910156 247.390396118164 3 1 1 2 2
"1179" 3583 250.014999389648 197.736328125 3 1 4 1 1
"1180" 12407 151.425003051758 128.280731201172 1 2 4 2 1
"1181" 5087 287.641998291016 231.969421386719 3 2 4 1 1
"1182" 11449 200 114.982315063477 3 1 1 1 1
"1183" 7723 484.237487792969 373.179077148438 3 1 4 2 2
"1184" 9028 739.169982910156 458.053924560547 3 2 1 2 2
"1185" 11750 556.085021972656 472.808380126953 2 1 1 2 2
"1186" 12219 1039.21997070313 886.062194824219 3 1 1 3 3
"1187" 6290 1004.41906738281 564.082763671875 3 1 1 3 3
"1188" 12825 693.049987792969 345.725006103516 2 1 1 4 2
"1189" 12269 886.75 692.030700683594 3 2 1 2 2
"1190" 3363 976.97998046875 908.388488769531 2 2 1 4 2
"1191" 10226 910.525024414063 696.541748046875 3 1 1 4 2
"1192" 12922 208.509994506836 139.200607299805 3 1 4 2 2
"1193" 14629 964.549987792969 663.892517089844 3 1 1 3 2
"1194" 7773 454.649993896484 221.889739990234 3 1 2 2 2
"1195" 8514 487.391998291016 401.537780761719 3 1 4 4 2
"1196" 6651 508.712005615234 652.307312011719 3 2 4 1 1
"1197" 14716 369.410003662109 234.41520690918 3 2 2 1 1
"1198" 4626 825.844970703125 713.884094238281 2 1 1 2 2
"1199" 6261 1146.86999511719 743.63671875 3 2 1 4 3
"1200" 4179 603.190002441406 381.919250488281 3 1 1 2 2
